ride_id,driver_id,customer_id,start_time,end_time,distance_km,fare_usd,payment_id
RIDE_753,DRIVER_20,CUSTOMER_173,2025-01-03 19:23:12.196890,2025-01-03 20:13:12.196890,2.51,5.46,PAYMENT_753
RIDE_754,DRIVER_49,CUSTOMER_165,2025-01-25 14:23:12.196894,2025-01-25 15:49:12.196894,8.66,14.7,PAYMENT_754
RIDE_755,DRIVER_25,CUSTOMER_143,2025-01-03 22:23:12.196898,2025-01-03 23:01:12.196898,11.77,29.17,PAYMENT_755
RIDE_756,DRIVER_27,CUSTOMER_7,2025-01-04 02:23:12.196902,2025-01-04 02:36:12.196902,37.59,89.15,PAYMENT_756
RIDE_757,DRIVER_35,CUSTOMER_156,2025-01-17 12:23:12.196906,2025-01-17 14:16:12.196906,40.04,101.14,PAYMENT_757
RIDE_758,DRIVER_48,CUSTOMER_169,2025-01-31 18:23:12.196911,2025-01-31 20:12:12.196911,42.62,76.86,PAYMENT_758
RIDE_759,DRIVER_48,CUSTOMER_178,2025-01-11 12:23:12.196916,2025-01-11 13:08:12.196916,15.45,26.38,PAYMENT_759
RIDE_760,DRIVER_35,CUSTOMER_69,2025-01-04 03:23:12.196921,2025-01-04 03:40:12.196921,32.07,81.23,PAYMENT_760
RIDE_761,DRIVER_39,CUSTOMER_8,2025-01-13 23:23:12.196925,2025-01-14 01:16:12.196925,15.6,44.43,PAYMENT_761
RIDE_762,DRIVER_15,CUSTOMER_47,2025-01-31 15:23:12.196930,2025-01-31 16:33:12.196930,44.46,127.35,PAYMENT_762
RIDE_763,DRIVER_32,CUSTOMER_70,2025-01-03 10:23:12.196935,2025-01-03 11:40:12.196935,48.3,103.61,PAYMENT_763
RIDE_764,DRIVER_15,CUSTOMER_180,2025-02-01 14:23:12.196940,2025-02-01 15:18:12.196940,43.49,124.53,PAYMENT_764
RIDE_765,DRIVER_18,CUSTOMER_196,2025-01-14 16:23:12.196945,2025-01-14 18:11:12.196945,32.75,86.95,PAYMENT_765
RIDE_766,DRIVER_28,CUSTOMER_80,2025-01-07 22:23:12.196949,2025-01-07 23:47:12.196949,47.91,119.03,PAYMENT_766
RIDE_767,DRIVER_32,CUSTOMER_87,2025-01-06 08:23:12.196954,2025-01-06 09:02:12.196954,1.55,3.64,PAYMENT_767
RIDE_768,DRIVER_2,CUSTOMER_90,2025-01-03 18:23:12.196959,2025-01-03 18:53:12.196959,43.86,76.19,PAYMENT_768
RIDE_769,DRIVER_25,CUSTOMER_2,2025-01-23 15:23:12.196964,2025-01-23 15:45:12.196964,7.93,12.7,PAYMENT_769
RIDE_770,DRIVER_22,CUSTOMER_47,2025-01-14 13:23:12.196969,2025-01-14 14:04:12.196969,3.05,7.01,PAYMENT_770
RIDE_771,DRIVER_43,CUSTOMER_37,2025-01-14 08:23:12.196973,2025-01-14 09:57:12.196973,29.06,74.95,PAYMENT_771
RIDE_772,DRIVER_44,CUSTOMER_145,2025-01-11 03:23:12.196980,2025-01-11 04:03:12.196980,20.31,36.07,PAYMENT_772
RIDE_773,DRIVER_26,CUSTOMER_169,2025-01-22 08:23:12.196984,2025-01-22 09:07:12.196984,27.83,76.79,PAYMENT_773
RIDE_774,DRIVER_47,CUSTOMER_103,2025-01-07 21:23:12.196988,2025-01-07 22:41:12.196988,5.17,8.88,PAYMENT_774
RIDE_775,DRIVER_11,CUSTOMER_18,2025-01-27 22:23:12.196991,2025-01-28 00:17:12.196991,11.29,17.43,PAYMENT_775
RIDE_776,DRIVER_30,CUSTOMER_37,2025-01-09 18:23:12.196995,2025-01-09 20:14:12.196995,37.33,73.84,PAYMENT_776
RIDE_777,DRIVER_9,CUSTOMER_190,2025-01-15 21:23:12.196998,2025-01-15 23:07:12.196998,36.57,108.22,PAYMENT_777
RIDE_778,DRIVER_40,CUSTOMER_163,2025-01-21 19:23:12.197002,2025-01-21 19:40:12.197002,11.38,33.48,PAYMENT_778
RIDE_779,DRIVER_35,CUSTOMER_8,2025-01-29 07:23:12.197006,2025-01-29 09:10:12.197006,45.38,88.72,PAYMENT_779
RIDE_780,DRIVER_2,CUSTOMER_24,2025-01-25 18:23:12.197009,2025-01-25 19:01:12.197009,42.72,111.86,PAYMENT_780
RIDE_781,DRIVER_26,CUSTOMER_192,2025-01-22 01:23:12.197017,2025-01-22 02:46:12.197017,7.98,21.81,PAYMENT_781
RIDE_782,DRIVER_38,CUSTOMER_136,2025-01-08 01:23:12.197021,2025-01-08 03:21:12.197021,10.02,24.6,PAYMENT_782
RIDE_783,DRIVER_37,CUSTOMER_56,2025-01-13 08:23:12.197025,2025-01-13 10:15:12.197025,31.23,81.43,PAYMENT_783
RIDE_784,DRIVER_43,CUSTOMER_97,2025-01-08 10:23:12.197029,2025-01-08 11:22:12.197029,13.38,23.12,PAYMENT_784
RIDE_785,DRIVER_2,CUSTOMER_108,2025-02-01 00:23:12.197032,2025-02-01 01:18:12.197032,6.62,11.8,PAYMENT_785
RIDE_786,DRIVER_6,CUSTOMER_117,2025-01-24 06:23:12.197036,2025-01-24 08:20:12.197036,33.88,57.51,PAYMENT_786
RIDE_787,DRIVER_42,CUSTOMER_88,2025-01-17 13:23:12.197040,2025-01-17 15:21:12.197040,28.8,44.33,PAYMENT_787
RIDE_788,DRIVER_28,CUSTOMER_41,2025-01-21 03:23:12.197044,2025-01-21 03:55:12.197044,3.67,10.93,PAYMENT_788
RIDE_789,DRIVER_9,CUSTOMER_95,2025-01-20 07:23:12.197047,2025-01-20 07:55:12.197047,37.8,91.68,PAYMENT_789
RIDE_790,DRIVER_30,CUSTOMER_80,2025-01-26 23:23:12.197051,2025-01-27 00:03:12.197051,49.51,119.24,PAYMENT_790
RIDE_791,DRIVER_12,CUSTOMER_185,2025-01-13 23:23:12.197055,2025-01-14 00:48:12.197055,27.89,67.45,PAYMENT_791
RIDE_792,DRIVER_4,CUSTOMER_84,2025-01-20 18:23:12.197058,2025-01-20 19:13:12.197058,32.59,78.04,PAYMENT_792
RIDE_793,DRIVER_17,CUSTOMER_199,2025-01-08 01:23:12.197061,2025-01-08 03:16:12.197061,4.58,8.46,PAYMENT_793
RIDE_794,DRIVER_25,CUSTOMER_146,2025-01-23 13:23:12.197065,2025-01-23 15:07:12.197065,33.91,52.19,PAYMENT_794
RIDE_795,DRIVER_21,CUSTOMER_153,2025-01-10 18:23:12.197069,2025-01-10 20:02:12.197069,13.28,21.5,PAYMENT_795
RIDE_796,DRIVER_14,CUSTOMER_22,2025-01-30 12:23:12.197072,2025-01-30 13:18:12.197072,10.67,28.49,PAYMENT_796
RIDE_797,DRIVER_30,CUSTOMER_14,2025-01-28 08:23:12.197076,2025-01-28 09:48:12.197076,29.45,50.1,PAYMENT_797
RIDE_798,DRIVER_21,CUSTOMER_40,2025-01-10 00:23:12.197080,2025-01-10 00:36:12.197080,47.63,131.9,PAYMENT_798
RIDE_799,DRIVER_22,CUSTOMER_41,2025-01-27 21:23:12.197084,2025-01-27 23:03:12.197084,18.5,40.76,PAYMENT_799
RIDE_800,DRIVER_49,CUSTOMER_194,2025-01-20 10:23:12.197088,2025-01-20 12:02:12.197088,33.89,83.86,PAYMENT_800
RIDE_801,DRIVER_25,CUSTOMER_159,2025-01-21 17:23:12.197092,2025-01-21 18:18:12.197092,12.49,22.18,PAYMENT_801
RIDE_802,DRIVER_18,CUSTOMER_13,2025-01-30 20:23:12.197096,2025-01-30 21:45:12.197096,14.97,31.16,PAYMENT_802
RIDE_803,DRIVER_49,CUSTOMER_173,2025-01-23 06:23:12.197100,2025-01-23 07:45:12.197100,4.42,9.77,PAYMENT_803
RIDE_804,DRIVER_27,CUSTOMER_21,2025-01-21 12:23:12.197104,2025-01-21 12:51:12.197104,10.48,18.29,PAYMENT_804
RIDE_805,DRIVER_17,CUSTOMER_70,2025-01-29 16:23:12.197107,2025-01-29 17:45:12.197107,24.81,45.64,PAYMENT_805
RIDE_806,DRIVER_6,CUSTOMER_114,2025-01-30 15:23:12.197111,2025-01-30 15:57:12.197111,17.09,36.11,PAYMENT_806
RIDE_807,DRIVER_31,CUSTOMER_170,2025-01-19 06:23:12.197116,2025-01-19 08:20:12.197116,33.31,98.37,PAYMENT_807
RIDE_808,DRIVER_2,CUSTOMER_109,2025-01-15 03:23:12.197120,2025-01-15 05:16:12.197120,34.98,101.03,PAYMENT_808
RIDE_809,DRIVER_48,CUSTOMER_125,2025-01-16 07:23:12.197123,2025-01-16 08:36:12.197123,8.47,24.78,PAYMENT_809
RIDE_810,DRIVER_35,CUSTOMER_156,2025-01-29 20:23:12.197126,2025-01-29 21:42:12.197126,28.78,52.78,PAYMENT_810
RIDE_811,DRIVER_4,CUSTOMER_114,2025-01-30 09:23:12.197131,2025-01-30 10:12:12.197131,40.58,101.73,PAYMENT_811
RIDE_812,DRIVER_23,CUSTOMER_107,2025-01-15 18:23:12.197134,2025-01-15 18:55:12.197134,47.97,86.55,PAYMENT_812
RIDE_813,DRIVER_15,CUSTOMER_70,2025-01-13 01:23:12.197137,2025-01-13 02:35:12.197137,9.26,16.73,PAYMENT_813
RIDE_814,DRIVER_42,CUSTOMER_56,2025-01-07 10:23:12.197142,2025-01-07 10:37:12.197142,16.35,28.87,PAYMENT_814
RIDE_815,DRIVER_5,CUSTOMER_194,2025-01-05 08:23:12.197146,2025-01-05 08:44:12.197146,39.5,115.82,PAYMENT_815
RIDE_816,DRIVER_50,CUSTOMER_132,2025-02-01 11:23:12.197149,2025-02-01 11:40:12.197149,35.9,77.51,PAYMENT_816
RIDE_817,DRIVER_42,CUSTOMER_30,2025-01-19 08:23:12.197153,2025-01-19 09:02:12.197153,32.4,78.59,PAYMENT_817
RIDE_818,DRIVER_3,CUSTOMER_89,2025-01-08 18:23:12.197157,2025-01-08 19:50:12.197157,14.56,36.86,PAYMENT_818
RIDE_819,DRIVER_49,CUSTOMER_111,2025-01-09 03:23:12.197162,2025-01-09 04:01:12.197162,18.61,52.11,PAYMENT_819
RIDE_820,DRIVER_2,CUSTOMER_29,2025-01-04 13:23:12.197166,2025-01-04 13:35:12.197166,34.3,97.12,PAYMENT_820
RIDE_821,DRIVER_16,CUSTOMER_73,2025-01-14 04:23:12.197170,2025-01-14 05:40:12.197170,17.25,36.94,PAYMENT_821
RIDE_822,DRIVER_13,CUSTOMER_174,2025-01-26 23:23:12.197174,2025-01-27 00:34:12.197174,24.52,65.33,PAYMENT_822
RIDE_823,DRIVER_2,CUSTOMER_174,2025-01-20 15:23:12.197179,2025-01-20 15:33:12.197179,22.82,55.04,PAYMENT_823
RIDE_824,DRIVER_40,CUSTOMER_152,2025-01-28 12:23:12.197183,2025-01-28 13:15:12.197183,38.96,106.61,PAYMENT_824
RIDE_825,DRIVER_10,CUSTOMER_125,2025-01-23 12:23:12.197188,2025-01-23 13:51:12.197188,24.86,64.15,PAYMENT_825
RIDE_826,DRIVER_16,CUSTOMER_135,2025-01-17 16:23:12.197192,2025-01-17 16:58:12.197192,6.33,13.24,PAYMENT_826
RIDE_827,DRIVER_9,CUSTOMER_171,2025-01-30 15:23:12.197196,2025-01-30 17:16:12.197196,32.63,94.91,PAYMENT_827
RIDE_828,DRIVER_31,CUSTOMER_79,2025-01-19 12:23:12.197201,2025-01-19 12:49:12.197201,5.02,11.84,PAYMENT_828
RIDE_829,DRIVER_43,CUSTOMER_12,2025-01-19 11:23:12.197205,2025-01-19 12:16:12.197205,14.75,33.99,PAYMENT_829
RIDE_830,DRIVER_8,CUSTOMER_57,2025-01-17 18:23:12.197210,2025-01-17 20:04:12.197210,41.5,102.18,PAYMENT_830
RIDE_831,DRIVER_37,CUSTOMER_102,2025-01-21 12:23:12.197215,2025-01-21 12:55:12.197215,44.67,114.18,PAYMENT_831
RIDE_832,DRIVER_14,CUSTOMER_154,2025-01-24 21:23:12.197219,2025-01-24 23:15:12.197219,10.63,16.56,PAYMENT_832
RIDE_833,DRIVER_30,CUSTOMER_15,2025-01-12 05:23:12.197223,2025-01-12 07:21:12.197223,36.94,61.47,PAYMENT_833
RIDE_834,DRIVER_45,CUSTOMER_2,2025-01-13 01:23:12.197227,2025-01-13 02:14:12.197227,31.7,69.28,PAYMENT_834
RIDE_835,DRIVER_17,CUSTOMER_53,2025-01-26 06:23:12.197231,2025-01-26 06:40:12.197231,36.64,103.2,PAYMENT_835
RIDE_836,DRIVER_50,CUSTOMER_78,2025-01-29 16:23:12.197235,2025-01-29 16:35:12.197235,44.71,125.93,PAYMENT_836
RIDE_837,DRIVER_24,CUSTOMER_55,2025-01-23 20:23:12.197239,2025-01-23 20:51:12.197239,42.63,79.66,PAYMENT_837
RIDE_838,DRIVER_11,CUSTOMER_197,2025-01-20 10:23:12.197244,2025-01-20 11:48:12.197244,31.95,73.7,PAYMENT_838
RIDE_839,DRIVER_39,CUSTOMER_36,2025-01-06 01:23:12.197247,2025-01-06 03:03:12.197247,40.82,121.47,PAYMENT_839
RIDE_840,DRIVER_39,CUSTOMER_196,2025-01-20 10:23:12.197252,2025-01-20 10:51:12.197252,29.37,45.78,PAYMENT_840
RIDE_841,DRIVER_48,CUSTOMER_66,2025-01-18 10:23:12.197257,2025-01-18 12:12:12.197257,38.69,80.52,PAYMENT_841
RIDE_842,DRIVER_46,CUSTOMER_75,2025-01-19 00:23:12.197261,2025-01-19 00:47:12.197261,11.43,30.26,PAYMENT_842
RIDE_843,DRIVER_8,CUSTOMER_84,2025-01-13 16:23:12.197266,2025-01-13 18:21:12.197266,2.8,8.24,PAYMENT_843
RIDE_844,DRIVER_50,CUSTOMER_31,2025-01-23 10:23:12.197270,2025-01-23 11:40:12.197270,13.77,24.58,PAYMENT_844
RIDE_845,DRIVER_11,CUSTOMER_2,2025-01-12 22:23:12.197275,2025-01-13 00:23:12.197275,44.81,96.76,PAYMENT_845
RIDE_846,DRIVER_20,CUSTOMER_128,2025-01-26 05:23:12.197279,2025-01-26 06:19:12.197279,27.44,77.56,PAYMENT_846
RIDE_847,DRIVER_7,CUSTOMER_192,2025-01-22 15:23:12.197284,2025-01-22 15:42:12.197284,33.04,87.9,PAYMENT_847
RIDE_848,DRIVER_38,CUSTOMER_111,2025-01-20 10:23:12.197288,2025-01-20 11:20:12.197288,8.28,15.97,PAYMENT_848
RIDE_849,DRIVER_2,CUSTOMER_45,2025-01-22 21:23:12.197293,2025-01-22 23:03:12.197293,20.23,35.4,PAYMENT_849
RIDE_850,DRIVER_20,CUSTOMER_34,2025-01-10 00:23:12.197297,2025-01-10 01:57:12.197297,44.68,86.75,PAYMENT_850
RIDE_851,DRIVER_37,CUSTOMER_98,2025-01-17 02:23:12.197301,2025-01-17 03:23:12.197301,29.89,86.04,PAYMENT_851
RIDE_852,DRIVER_44,CUSTOMER_137,2025-01-07 13:23:12.197306,2025-01-07 14:48:12.197306,43.0,109.0,PAYMENT_852
RIDE_853,DRIVER_25,CUSTOMER_181,2025-01-22 08:23:12.197311,2025-01-22 08:45:12.197311,7.56,21.59,PAYMENT_853
RIDE_854,DRIVER_26,CUSTOMER_59,2025-01-24 08:23:12.197315,2025-01-24 09:16:12.197315,25.56,56.11,PAYMENT_854
RIDE_855,DRIVER_46,CUSTOMER_129,2025-01-21 17:23:12.197320,2025-01-21 18:11:12.197320,5.44,13.43,PAYMENT_855
RIDE_856,DRIVER_13,CUSTOMER_144,2025-01-03 02:23:12.197324,2025-01-03 03:14:12.197324,18.83,30.8,PAYMENT_856
RIDE_857,DRIVER_5,CUSTOMER_172,2025-01-26 02:23:12.197329,2025-01-26 02:50:12.197329,1.52,3.42,PAYMENT_857
RIDE_858,DRIVER_38,CUSTOMER_91,2025-01-15 15:23:12.197334,2025-01-15 15:53:12.197334,12.71,22.49,PAYMENT_858
RIDE_859,DRIVER_45,CUSTOMER_19,2025-01-11 03:23:12.197338,2025-01-11 05:06:12.197338,48.24,114.72,PAYMENT_859
RIDE_860,DRIVER_41,CUSTOMER_102,2025-01-31 21:23:12.197342,2025-01-31 22:28:12.197342,49.11,139.55,PAYMENT_860
RIDE_861,DRIVER_16,CUSTOMER_190,2025-01-17 22:23:12.197347,2025-01-18 00:14:12.197347,34.52,80.07,PAYMENT_861
RIDE_862,DRIVER_7,CUSTOMER_11,2025-01-26 06:23:12.197352,2025-01-26 07:54:12.197352,38.1,79.61,PAYMENT_862
RIDE_863,DRIVER_45,CUSTOMER_112,2025-01-07 11:23:12.197356,2025-01-07 12:35:12.197356,7.88,15.64,PAYMENT_863
RIDE_864,DRIVER_50,CUSTOMER_5,2025-01-05 22:23:12.197361,2025-01-05 23:56:12.197361,8.8,13.53,PAYMENT_864
RIDE_865,DRIVER_20,CUSTOMER_118,2025-01-30 07:23:12.197365,2025-01-30 08:13:12.197365,28.75,62.69,PAYMENT_865
RIDE_866,DRIVER_44,CUSTOMER_20,2025-01-11 05:23:12.197375,2025-01-11 05:55:12.197375,28.72,81.71,PAYMENT_866
RIDE_867,DRIVER_39,CUSTOMER_81,2025-01-28 00:23:12.197380,2025-01-28 02:03:12.197380,43.74,124.38,PAYMENT_867
RIDE_868,DRIVER_8,CUSTOMER_148,2025-01-23 13:23:12.197385,2025-01-23 14:44:12.197385,8.16,23.04,PAYMENT_868
RIDE_869,DRIVER_37,CUSTOMER_110,2025-01-23 23:23:12.197389,2025-01-24 01:01:12.197389,36.87,60.29,PAYMENT_869
RIDE_870,DRIVER_3,CUSTOMER_147,2025-01-27 22:23:12.197394,2025-01-27 23:51:12.197394,47.02,93.39,PAYMENT_870
RIDE_871,DRIVER_23,CUSTOMER_104,2025-01-19 08:23:12.197399,2025-01-19 10:13:12.197399,2.98,7.37,PAYMENT_871
RIDE_872,DRIVER_35,CUSTOMER_182,2025-01-30 06:23:12.197404,2025-01-30 07:18:12.197404,38.31,98.35,PAYMENT_872
RIDE_873,DRIVER_28,CUSTOMER_164,2025-01-13 05:23:12.197408,2025-01-13 06:01:12.197408,12.36,21.58,PAYMENT_873
RIDE_874,DRIVER_43,CUSTOMER_107,2025-01-14 08:23:12.197413,2025-01-14 09:58:12.197413,13.95,36.27,PAYMENT_874
RIDE_875,DRIVER_24,CUSTOMER_75,2025-01-15 04:23:12.197418,2025-01-15 05:48:12.197418,12.47,20.41,PAYMENT_875
RIDE_876,DRIVER_5,CUSTOMER_30,2025-01-02 22:23:12.197422,2025-01-03 00:17:12.197422,33.76,86.4,PAYMENT_876
RIDE_877,DRIVER_33,CUSTOMER_104,2025-01-19 03:23:12.197426,2025-01-19 03:55:12.197426,26.38,64.66,PAYMENT_877
RIDE_878,DRIVER_42,CUSTOMER_6,2025-01-31 09:23:12.197431,2025-01-31 10:21:12.197431,39.78,64.76,PAYMENT_878
RIDE_879,DRIVER_22,CUSTOMER_84,2025-01-10 03:23:12.197435,2025-01-10 04:12:12.197435,20.02,51.27,PAYMENT_879
RIDE_880,DRIVER_1,CUSTOMER_44,2025-01-13 00:23:12.197440,2025-01-13 02:06:12.197440,45.98,119.1,PAYMENT_880
RIDE_881,DRIVER_27,CUSTOMER_159,2025-01-03 18:23:12.197444,2025-01-03 20:01:12.197444,44.2,130.96,PAYMENT_881
RIDE_882,DRIVER_32,CUSTOMER_118,2025-01-29 13:23:12.197448,2025-01-29 14:10:12.197448,2.96,7.16,PAYMENT_882
RIDE_883,DRIVER_7,CUSTOMER_177,2025-01-10 23:23:12.197453,2025-01-10 23:49:12.197453,32.78,57.03,PAYMENT_883
RIDE_884,DRIVER_28,CUSTOMER_93,2025-01-21 15:23:12.197458,2025-01-21 15:55:12.197458,6.06,14.09,PAYMENT_884
RIDE_885,DRIVER_24,CUSTOMER_23,2025-01-12 01:23:12.197462,2025-01-12 03:06:12.197462,48.45,75.87,PAYMENT_885
RIDE_886,DRIVER_41,CUSTOMER_112,2025-01-31 02:23:12.197467,2025-01-31 02:33:12.197467,32.04,56.27,PAYMENT_886
RIDE_887,DRIVER_30,CUSTOMER_28,2025-01-11 23:23:12.197471,2025-01-12 01:02:12.197471,14.4,28.84,PAYMENT_887
RIDE_888,DRIVER_46,CUSTOMER_63,2025-01-12 08:23:12.197476,2025-01-12 09:46:12.197476,37.35,104.84,PAYMENT_888
RIDE_889,DRIVER_10,CUSTOMER_112,2025-01-08 10:23:12.197481,2025-01-08 11:23:12.197481,29.35,82.0,PAYMENT_889
RIDE_890,DRIVER_28,CUSTOMER_151,2025-01-07 07:23:12.197485,2025-01-07 09:21:12.197485,28.94,50.45,PAYMENT_890
RIDE_891,DRIVER_12,CUSTOMER_103,2025-01-29 20:23:12.197489,2025-01-29 22:11:12.197489,19.46,33.41,PAYMENT_891
RIDE_892,DRIVER_47,CUSTOMER_135,2025-01-29 12:23:12.197493,2025-01-29 13:45:12.197493,19.55,51.88,PAYMENT_892
RIDE_893,DRIVER_34,CUSTOMER_21,2025-01-25 04:23:12.197498,2025-01-25 04:37:12.197498,29.8,46.99,PAYMENT_893
RIDE_894,DRIVER_42,CUSTOMER_102,2025-01-09 04:23:12.197502,2025-01-09 04:56:12.197502,45.01,88.31,PAYMENT_894
RIDE_895,DRIVER_18,CUSTOMER_80,2025-01-15 02:23:12.197506,2025-01-15 03:50:12.197506,4.81,12.48,PAYMENT_895
RIDE_896,DRIVER_40,CUSTOMER_191,2025-01-10 02:23:12.197511,2025-01-10 03:13:12.197511,13.33,39.21,PAYMENT_896
RIDE_897,DRIVER_35,CUSTOMER_87,2025-01-25 06:23:12.197531,2025-01-25 08:16:12.197531,48.66,94.07,PAYMENT_897
RIDE_898,DRIVER_50,CUSTOMER_57,2025-01-21 08:23:12.197536,2025-01-21 09:51:12.197536,11.92,21.11,PAYMENT_898
RIDE_899,DRIVER_31,CUSTOMER_86,2025-01-17 23:23:12.197540,2025-01-18 00:01:12.197540,20.89,59.49,PAYMENT_899
RIDE_900,DRIVER_30,CUSTOMER_200,2025-01-13 22:23:12.197545,2025-01-13 23:54:12.197545,41.04,120.68,PAYMENT_900
RIDE_901,DRIVER_28,CUSTOMER_44,2025-01-16 16:23:12.197549,2025-01-16 17:45:12.197549,17.91,26.96,PAYMENT_901
RIDE_902,DRIVER_47,CUSTOMER_20,2025-01-21 20:23:12.197554,2025-01-21 20:46:12.197554,39.84,105.5,PAYMENT_902
RIDE_903,DRIVER_38,CUSTOMER_131,2025-01-17 17:23:12.197559,2025-01-17 18:36:12.197559,44.47,67.52,PAYMENT_903
RIDE_904,DRIVER_18,CUSTOMER_163,2025-01-23 07:23:12.197563,2025-01-23 07:51:12.197563,1.32,2.97,PAYMENT_904
RIDE_905,DRIVER_21,CUSTOMER_30,2025-01-03 18:23:12.197568,2025-01-03 19:15:12.197568,44.22,99.4,PAYMENT_905
RIDE_906,DRIVER_16,CUSTOMER_136,2025-01-28 21:23:12.197573,2025-01-28 23:08:12.197573,22.56,61.16,PAYMENT_906
RIDE_907,DRIVER_6,CUSTOMER_131,2025-01-28 09:23:12.197577,2025-01-28 09:42:12.197577,12.27,29.59,PAYMENT_907
RIDE_908,DRIVER_18,CUSTOMER_50,2025-01-23 10:23:12.197582,2025-01-23 11:03:12.197582,26.21,58.72,PAYMENT_908
RIDE_909,DRIVER_29,CUSTOMER_199,2025-01-18 14:23:12.197586,2025-01-18 15:17:12.197586,14.76,26.94,PAYMENT_909
RIDE_910,DRIVER_16,CUSTOMER_90,2025-01-16 05:23:12.197591,2025-01-16 06:13:12.197591,8.36,20.81,PAYMENT_910
RIDE_911,DRIVER_49,CUSTOMER_90,2025-01-21 05:23:12.197595,2025-01-21 05:54:12.197595,8.71,18.99,PAYMENT_911
RIDE_912,DRIVER_30,CUSTOMER_187,2025-01-29 06:23:12.197599,2025-01-29 07:54:12.197599,30.5,65.97,PAYMENT_912
RIDE_913,DRIVER_37,CUSTOMER_166,2025-01-08 22:23:12.197604,2025-01-08 22:44:12.197604,41.03,98.55,PAYMENT_913
RIDE_914,DRIVER_40,CUSTOMER_38,2025-01-18 10:23:12.197609,2025-01-18 12:18:12.197609,33.39,50.41,PAYMENT_914
RIDE_915,DRIVER_43,CUSTOMER_61,2025-01-30 11:23:12.197613,2025-01-30 13:03:12.197613,21.32,60.19,PAYMENT_915
RIDE_916,DRIVER_25,CUSTOMER_27,2025-01-30 22:23:12.197618,2025-01-30 23:58:12.197618,17.18,32.94,PAYMENT_916
RIDE_917,DRIVER_22,CUSTOMER_38,2025-01-29 20:23:12.197623,2025-01-29 21:54:12.197623,6.55,16.0,PAYMENT_917
RIDE_918,DRIVER_2,CUSTOMER_66,2025-01-05 10:23:12.197627,2025-01-05 12:06:12.197627,34.09,93.07,PAYMENT_918
RIDE_919,DRIVER_32,CUSTOMER_51,2025-01-12 17:23:12.197632,2025-01-12 18:15:12.197632,24.47,44.33,PAYMENT_919
RIDE_920,DRIVER_21,CUSTOMER_45,2025-01-11 15:23:12.197636,2025-01-11 16:30:12.197636,29.95,53.23,PAYMENT_920
RIDE_921,DRIVER_12,CUSTOMER_155,2025-01-02 21:23:12.197641,2025-01-02 21:34:12.197641,32.72,51.78,PAYMENT_921
RIDE_922,DRIVER_32,CUSTOMER_40,2025-01-25 04:23:12.197646,2025-01-25 05:06:12.197646,21.13,42.76,PAYMENT_922
RIDE_923,DRIVER_14,CUSTOMER_195,2025-01-27 03:23:12.197651,2025-01-27 03:59:12.197651,12.94,22.23,PAYMENT_923
RIDE_924,DRIVER_23,CUSTOMER_195,2025-01-27 10:23:12.197656,2025-01-27 11:04:12.197656,7.27,11.26,PAYMENT_924
RIDE_925,DRIVER_17,CUSTOMER_168,2025-01-15 07:23:12.197660,2025-01-15 09:01:12.197660,30.03,71.09,PAYMENT_925
RIDE_926,DRIVER_22,CUSTOMER_20,2025-01-18 13:23:12.197665,2025-01-18 13:41:12.197665,7.6,18.28,PAYMENT_926
RIDE_927,DRIVER_18,CUSTOMER_46,2025-01-07 08:23:12.197670,2025-01-07 09:17:12.197670,26.12,52.15,PAYMENT_927
RIDE_928,DRIVER_39,CUSTOMER_198,2025-01-12 15:23:12.197674,2025-01-12 16:05:12.197674,44.65,72.85,PAYMENT_928
RIDE_929,DRIVER_45,CUSTOMER_161,2025-01-27 00:23:12.197678,2025-01-27 02:13:12.197678,8.2,13.64,PAYMENT_929
RIDE_930,DRIVER_18,CUSTOMER_127,2025-01-11 07:23:12.197683,2025-01-11 07:46:12.197683,9.15,27.36,PAYMENT_930
RIDE_931,DRIVER_36,CUSTOMER_119,2025-01-20 20:23:12.197687,2025-01-20 22:05:12.197687,46.2,80.48,PAYMENT_931
RIDE_932,DRIVER_1,CUSTOMER_194,2025-01-09 01:23:12.197692,2025-01-09 01:33:12.197692,26.32,50.71,PAYMENT_932
RIDE_933,DRIVER_34,CUSTOMER_145,2025-01-04 14:23:12.197697,2025-01-04 14:39:12.197697,20.87,52.0,PAYMENT_933
RIDE_934,DRIVER_13,CUSTOMER_195,2025-01-18 02:23:12.197701,2025-01-18 03:22:12.197701,48.49,123.64,PAYMENT_934
RIDE_935,DRIVER_6,CUSTOMER_149,2025-01-19 08:23:12.197706,2025-01-19 09:29:12.197706,32.24,76.04,PAYMENT_935
RIDE_936,DRIVER_16,CUSTOMER_115,2025-01-31 22:23:12.197711,2025-02-01 00:06:12.197711,44.05,103.22,PAYMENT_936
RIDE_937,DRIVER_47,CUSTOMER_175,2025-01-26 14:23:12.197716,2025-01-26 15:26:12.197716,36.67,108.16,PAYMENT_937
RIDE_938,DRIVER_27,CUSTOMER_145,2025-01-23 22:23:12.197720,2025-01-23 22:54:12.197720,41.24,108.21,PAYMENT_938
RIDE_939,DRIVER_32,CUSTOMER_165,2025-01-07 18:23:12.197725,2025-01-07 19:25:12.197725,47.42,96.75,PAYMENT_939
RIDE_940,DRIVER_36,CUSTOMER_163,2025-01-14 17:23:12.197730,2025-01-14 18:36:12.197730,11.61,18.04,PAYMENT_940
